"language","lookup.general/linkPrefix","lookup.general/account","twitter.user/id","twitter.user/createdAt","twitter.tweet/text","lookup.facebook/pageLink","twitter.tweet/lang","lookup.general/extracted_from_file","crowdtangle.account/id","crowdtangle.post/idNew","lookup.webcrawl.error/message","lookup.general/postgresId","crowdtangle.post/message","random/boolean","lookup.webcrawl/isSuccessful","platformPrefix","crowdtangle.post/date","crowdtangle.post/platformId","crowdtangle.post/allText","twitter.tweet/id","combined/text","crowdtangle.account/handle","lookup.general/link_or_handle","twitter.user/lang","lookup.facebook/type","lookup.facebook/id","lookup.general/csvId","lookup.facebook/postId","crowdtangle.account/name","combined/uniqueUserId-fb","combined/userHandle","lookup.extracted.account/platformId","lookup.general/langs","crowdtangle.account/platformId","combined/createdDate","lookup.general/social_media_type","combined/uniqueUserId","lookup/found","lookup.webcrawl/httpCode","postgresId","twitter.user/screenName","lookup.general/extracted_from_col","combined/uniqueUserId-tw","lookup.webcrawl/resolvedUrl","twitter.tweet/created","lookup.general/name"
"en","https://www.facebook.com/","https://www.facebook.com/paukphawfriendship/","","","","https://www.facebook.com/paukphawfriendship","","ChinaSocialMedia20200928.xlsx","2507058","2507058|2800467293362639","","146","Mar 10 ---The number of confirmed infections of the COVID-19 on the Chinese mainland climbed to 80,924 as of Monday midnight, including 3,140 deaths. ---Among them, 20 confirmed cases and 17 deaths were newly reported on Monday . ---A total of 59, 982 people on the mainland have been discharged from the hospital as of Monday midnight. According to National Health Commission(NHA).","true","true","fb","2020-03-10T01:48:14.000Z","191612647581463_2800467293362639","Mar 10 ---The number of confirmed infections of the COVID-19 on the Chinese mainland climbed to 80,924 as of Monday midnight, including 3,140 deaths. ---Among them, 20 confirmed cases and 17 deaths were newly reported on Monday . ---A total of 59, 982 people on the mainland have been discharged from the hospital as of Monday midnight. According to National Health Commission(NHA).","","Mar 10 ---The number of confirmed infections of the COVID-19 on the Chinese mainland climbed to 80,924 as of Monday midnight, including 3,140 deaths. ---Among them, 20 confirmed cases and 17 deaths were newly reported on Monday . ---A total of 59, 982 people on the mainland have been discharged from the hospital as of Monday midnight. According to National Health Commission(NHA).","paukphawfriendship","link","","PAGE","paukphawfriendship","145","","Chinese Embassy in Myanmar","true","fb-paukphawfriendship","191612647581463","['burmese', 'english', 'n/a']","191612647581463","2020-03-10T01:48:14.000Z","fb","fb-191612647581463","true","200","23087","","Main Facebook Page Link","false","https://www.facebook.com/paukphawfriendship","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChineseEmbassyinBB/","","","","https://www.facebook.com/ChineseEmbassyinBB","","ChinaSocialMedia20200928.xlsx","11183641","11183641|247716559958827","","114","As the daily increase in novel coronavirus cases outside China has greatly surpassed that inside China, Bruce Aylward, assistant director-general of the World Health Organization, emphasized that speed is the ""single biggest message"" that the rest of the world should take away from China.","true","true","fb","2020-03-09T18:43:35.000Z","104495164280968_247716559958827","As the daily increase in novel coronavirus cases outside China has greatly surpassed that inside China, Bruce Aylward, assistant director-general of the World Health Organization, emphasized that speed is the ""single biggest message"" that the rest of the world should take away from China. Bruce Aylward, assistant director-general of the World Health Organization, emphasized that speed is the ""single biggest message"" that the rest of the world should take away from China.","","As the daily increase in novel coronavirus cases outside China has greatly surpassed that inside China, Bruce Aylward, assistant director-general of the World Health Organization, emphasized that speed is the ""single biggest message"" that the rest of the world should take away from China.","ChineseEmbassyinBB","link","","PAGE","ChineseEmbassyinBB","113","","Embassy of the People's Republic of China in Barbados","true","fb-ChineseEmbassyinBB","104495164280968","['english', 'n/a', 'n/a']","104495164280968","2020-03-09T18:43:35.000Z","fb","fb-104495164280968","true","200","23142","","Main Facebook Page Link","false","https://www.facebook.com/ChineseEmbassyinBB","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChineseEmbassyInNZ/","","","","https://www.facebook.com/ChineseEmbassyInNZ","","ChinaSocialMedia20200928.xlsx","11183646","11183646|121539149432809","","149","The Viral Videos with Ryan 8: Donation to Wuhan","true","true","fb","2020-03-09T08:55:34.000Z","104806281106096_121539149432809","The Viral Videos with Ryan 8: Donation to Wuhan","","The Viral Videos with Ryan 8: Donation to Wuhan","ChineseEmbassyInNZ","link","","PAGE","ChineseEmbassyInNZ","148","","Embassy of the People's Republic of China in New Zealand","true","fb-ChineseEmbassyInNZ","104806281106096","['english', 'n/a', 'n/a']","104806281106096","2020-03-09T08:55:34.000Z","fb","fb-104806281106096","true","200","23210","","Main Facebook Page Link","false","https://www.facebook.com/ChineseEmbassyInNZ","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/chinaembd/?comment_id=Y29tbWVudDoxODE0ODcxMTk5ODgzOTNfMTgxNDg4MDA5OTg4MzA0","","","","https://www.facebook.com/chinaembd","","ChinaSocialMedia20200928.xlsx","9360194","9360194|149971226473316","","113","Daily Briefing Except for Wuhan, other cities in Hubei Province saw a Zero increase in newly confirmed cases for 4 consecutive days. On the Chinese mainland, a total of 58,600 patients infected had been discharged from the hospital after recovery by yesterday. On March 8, the Chinese mainland received 40 reports (out of which 36 in Wuhan and outside of Hubei 4) of new confirmed cases with 60 new cases of suspected infections and 22 fatalities (out of which 21 in Hubei Province and outside of Hubei 1).","true","true","fb","2020-03-09T03:09:18.000Z","106507707486335_149971226473316","Daily Briefing Except for Wuhan, other cities in Hubei Province saw a Zero increase in newly confirmed cases for 4 consecutive days. On the Chinese mainland, a total of 58,600 patients infected had been discharged from the hospital after recovery by yesterday. On March 8, the Chinese mainland received 40 reports (out of which 36 in Wuhan and outside of Hubei 4) of new confirmed cases with 60 new cases of suspected infections and 22 fatalities (out of which 21 in Hubei Province and outside of Hubei 1). Daily Briefing","","Daily Briefing Except for Wuhan, other cities in Hubei Province saw a Zero increase in newly confirmed cases for 4 consecutive days. On the Chinese mainland, a total of 58,600 patients infected had been discharged from the hospital after recovery by yesterday. On March 8, the Chinese mainland received 40 reports (out of which 36 in Wuhan and outside of Hubei 4) of new confirmed cases with 60 new cases of suspected infections and 22 fatalities (out of which 21 in Hubei Province and outside of Hubei 1).","chinaembd","link","","PAGE","chinaembd","112","","Embassy of the People's Republic of China in Bangladesh","true","fb-chinaembd","106507707486335","['bengali', 'n/a', 'n/a']","106507707486335","2020-03-09T03:09:18.000Z","fb","fb-106507707486335","true","200","23220","","Main Facebook Page Link","false","https://www.facebook.com/chinaembd","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinainAus/","","","","https://www.facebook.com/ChinainAus","","ChinaSocialMedia20200928.xlsx","11183627","11183627|138707730973311","","112","Benjamin David Ceary, a U.S. college teacher in north China's Langfang, has shared stories about China's fight against #coronavirus with friends and family back in U.S.. Many Americans sent in messages to support China. #StayStrongChina","true","true","fb","2020-03-07T05:00:38.000Z","100850931425658_138707730973311","Benjamin David Ceary, a U.S. college teacher in north China's Langfang, has shared stories about China's fight against #coronavirus with friends and family back in U.S.. Many Americans sent in messages to support China. #StayStrongChina","","Benjamin David Ceary, a U.S. college teacher in north China's Langfang, has shared stories about China's fight against #coronavirus with friends and family back in U.S.. Many Americans sent in messages to support China. #StayStrongChina","ChinainAus","link","","PAGE","ChinainAus","111","","Chinese Embassy in Australia","true","fb-ChinainAus","100850931425658","['english', 'n/a', 'n/a']","100850931425658","2020-03-07T05:00:38.000Z","fb","fb-100850931425658","true","200","23472","","Main Facebook Page Link","false","https://www.facebook.com/ChinainAus","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinainAus/","","","","https://www.facebook.com/ChinainAus","","ChinaSocialMedia20200928.xlsx","11183627","11183627|138665370977547","","112","Nathan: ""I am sorry about you grew up this way."" 👍 https://youtu.be/HNWOhzNl060","true","true","fb","2020-03-07T01:33:14.000Z","100850931425658_138665370977547","Nathan: ""I am sorry about you grew up this way."" 👍 https://youtu.be/HNWOhzNl060 FOX Jesse Watters asked Chinese people to apologize for the coronavirus. This is the only apology statement he's going to get. 🧧 SubscribeStar: https://www.s...","","Nathan: ""I am sorry about you grew up this way."" 👍 https://youtu.be/HNWOhzNl060","ChinainAus","link","","PAGE","ChinainAus","111","","Chinese Embassy in Australia","true","fb-ChinainAus","100850931425658","['english', 'n/a', 'n/a']","100850931425658","2020-03-07T01:33:14.000Z","fb","fb-100850931425658","true","200","23479","","Main Facebook Page Link","false","https://www.facebook.com/ChinainAus","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinainAus/","","","","https://www.facebook.com/ChinainAus","","ChinaSocialMedia20200928.xlsx","11183627","11183627|138112074366210","","112","The Chinese National Health Commission (NHC) on Thursday honored multiple medical groups and 34 medics who made important contributions in the fight against #coronavirus.","true","true","fb","2020-03-05T06:40:19.000Z","100850931425658_138112074366210","The Chinese National Health Commission (NHC) on Thursday honored multiple medical groups and 34 medics who made important contributions in the fight against #coronavirus. The Chinese National Health Commission (NHC) on Thursday honored multiple medical groups and 34 medics who made important contributions in the fight against coronavirus. Deceased Dr. Li Wenliang, a Wuhan doctor who won widespread respect for raising the alarm about the coronavirus, and Liu Zhiming,....","","The Chinese National Health Commission (NHC) on Thursday honored multiple medical groups and 34 medics who made important contributions in the fight against #coronavirus.","ChinainAus","link","","PAGE","ChinainAus","111","","Chinese Embassy in Australia","true","fb-ChinainAus","100850931425658","['english', 'n/a', 'n/a']","100850931425658","2020-03-05T06:40:19.000Z","fb","fb-100850931425658","true","200","23841","","Main Facebook Page Link","false","https://www.facebook.com/ChinainAus","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinaEmbassyManila/","","","","https://www.facebook.com/ChinaEmbassyManila","","ChinaSocialMedia20200928.xlsx","8457248","8457248|1265112980352440","","153","How does China combat #coronavirus: Over 2,700 counties are grouped by risk","true","true","fb","2020-03-05T02:36:13.000Z","916398081890600_1265112980352440","How does China combat #coronavirus: Over 2,700 counties are grouped by risk","","How does China combat #coronavirus: Over 2,700 counties are grouped by risk","ChinaEmbassyManila","link","","PAGE","ChinaEmbassyManila","152","","Chinese Embassy Manila","true","fb-ChinaEmbassyManila","916398081890600","['english', 'n/a', 'n/a']","916398081890600","2020-03-05T02:36:13.000Z","fb","fb-916398081890600","true","200","23853","","Main Facebook Page Link","false","https://www.facebook.com/ChinaEmbassyManila","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","ChineseConsulateLA","","","","https://www.facebook.com/ChineseConsulateLA","","ChinaSocialMedia20200928.xlsx","9736137","9736137|1153276815015351","","182","Suppliers in different industries have been rolling out plans to resume production in China, as the outbreak of novel #coronavirus is gradually contained in the country.","true","true","fb","2020-03-04T18:00:55.000Z","899005777109124_1153276815015351","Suppliers in different industries have been rolling out plans to resume production in China, as the outbreak of novel #coronavirus is gradually contained in the country. Suppliers in different industries have been rolling out plans to resume production in China, as the outbreak of novel coronavirous is gradually contained in the country.","","Suppliers in different industries have been rolling out plans to resume production in China, as the outbreak of novel #coronavirus is gradually contained in the country.","ChineseConsulateLA","handle","","PAGE","ChineseConsulateLA","181","","Consulate General of the People's Republic of China in Los Angeles","true","fb-ChineseConsulateLA","899005777109124","['english']","899005777109124","2020-03-04T18:00:55.000Z","fb","fb-899005777109124","true","200","23900","","Consulate General Facebook handle","false","https://www.facebook.com/ChineseConsulateLA","","consulate_general_facebook_handle"
"en","https://www.facebook.com/","https://www.facebook.com/chinaembd/?comment_id=Y29tbWVudDoxODE0ODcxMTk5ODgzOTNfMTgxNDg4MDA5OTg4MzA0","","","","https://www.facebook.com/chinaembd","","ChinaSocialMedia20200928.xlsx","9360194","9360194|148712983265807","","113","Minister Counsellor and DCM met with Dr. Meerjady Sabrina Flora, Director of Institute of Epidemiology Disease Control and Research #IEDCR. Coronavirus is an UNPRECEDENTED CHALLENGE to all, including our friendly Bangladesh.","true","true","fb","2020-03-04T12:19:08.000Z","106507707486335_148712983265807","Minister Counsellor and DCM met with Dr. Meerjady Sabrina Flora, Director of Institute of Epidemiology Disease Control and Research #IEDCR. Coronavirus is an UNPRECEDENTED CHALLENGE to all, including our friendly Bangladesh.","","Minister Counsellor and DCM met with Dr. Meerjady Sabrina Flora, Director of Institute of Epidemiology Disease Control and Research #IEDCR. Coronavirus is an UNPRECEDENTED CHALLENGE to all, including our friendly Bangladesh.","chinaembd","link","","PAGE","chinaembd","112","","Embassy of the People's Republic of China in Bangladesh","true","fb-chinaembd","106507707486335","['bengali', 'n/a', 'n/a']","106507707486335","2020-03-04T12:19:08.000Z","fb","fb-106507707486335","true","200","23968","","Main Facebook Page Link","false","https://www.facebook.com/chinaembd","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/www.chinaembassy.org.zw/","","","","https://www.facebook.com/www.chinaembassy.org.zw","","ChinaSocialMedia20200928.xlsx","11183632","11183632|631109207455102","","168","Ethiopia, home to one of Africa's busiest int'l airline hubs, is tightening up surveillance, diagnosis, epidemic response coordination and public health education to swiftly detect #COVID19 cases and limit widespread infections http://xhne.ws/85PA4","true","true","fb","2020-03-03T13:42:50.000Z","232204800678880_631109207455102","Ethiopia, home to one of Africa's busiest int'l airline hubs, is tightening up surveillance, diagnosis, epidemic response coordination and public health education to swiftly detect #COVID19 cases and limit widespread infections http://xhne.ws/85PA4","","Ethiopia, home to one of Africa's busiest int'l airline hubs, is tightening up surveillance, diagnosis, epidemic response coordination and public health education to swiftly detect #COVID19 cases and limit widespread infections http://xhne.ws/85PA4","www.chinaembassy.org.zw","link","","PAGE","www.chinaembassy.org.zw","167","","Chinese Embassy in Zimbabwe","true","fb-www.chinaembassy.org.zw","232204800678880","['english', 'n/a', 'n/a']","232204800678880","2020-03-03T13:42:50.000Z","fb","fb-232204800678880","true","200","24177","","Main Facebook Page Link","false","https://www.facebook.com/www.chinaembassy.org.zw","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinainAus/","","","","https://www.facebook.com/ChinainAus","","ChinaSocialMedia20200928.xlsx","11183627","11183627|137463587764392","","112","A retrospect before denigrating China's COVID-19 handling: a comparison between how China is handling a viral outbreak and how the U.S. handled one in recent times https://news.cgtn.com/news/2020-03-03/A-retrospect-before-denigrating-China-s-COVID-19-handling-Oxaryi8CJy/index.html?fbclid=IwAR2Rr6RbQ9hP-Cs7giujRIJNHifX_K_N3Q0F6sAKwwTJkVqEYmaNBTymKgY","true","true","fb","2020-03-03T05:33:42.000Z","100850931425658_137463587764392","A retrospect before denigrating China's COVID-19 handling: a comparison between how China is handling a viral outbreak and how the U.S. handled one in recent times https://news.cgtn.com/news/2020-03-03/A-retrospect-before-denigrating-China-s-COVID-19-handling-Oxaryi8CJy/index.html?fbclid=IwAR2Rr6RbQ9hP-Cs7giujRIJNHifX_K_N3Q0F6sAKwwTJkVqEYmaNBTymKgY Natural tragedies are not vehicles of maligning other countries' political, healthcare or economic systems. Outbreaks can happen anywhere. To label them with a region or race is against not only the spirit of international harmony but also the Charter of the United Nations which shuns discrimination...","","A retrospect before denigrating China's COVID-19 handling: a comparison between how China is handling a viral outbreak and how the U.S. handled one in recent times https://news.cgtn.com/news/2020-03-03/A-retrospect-before-denigrating-China-s-COVID-19-handling-Oxaryi8CJy/index.html?fbclid=IwAR2Rr6RbQ9hP-Cs7giujRIJNHifX_K_N3Q0F6sAKwwTJkVqEYmaNBTymKgY","ChinainAus","link","","PAGE","ChinainAus","111","","Chinese Embassy in Australia","true","fb-ChinainAus","100850931425658","['english', 'n/a', 'n/a']","100850931425658","2020-03-03T05:33:42.000Z","fb","fb-100850931425658","true","200","24282","","Main Facebook Page Link","false","https://www.facebook.com/ChinainAus","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/websteru","","","","https://www.facebook.com/websteru","","ChinaSocialMedia20200928.xlsx","224444","224444|10158056368066552","","361","Vladimir Ivkovic will be our 2020 Commencement Speaker! Learn more about Vladimir here - we're looking forward to hearing what advice he has for our graduates: bit.ly/2PH4L25 #webstergrad","true","true","fb","2020-03-02T22:04:10.000Z","32419581551_10158056368066552","Vladimir Ivkovic will be our 2020 Commencement Speaker! Learn more about Vladimir here - we're looking forward to hearing what advice he has for our graduates: bit.ly/2PH4L25 #webstergrad","","Vladimir Ivkovic will be our 2020 Commencement Speaker! Learn more about Vladimir here - we're looking forward to hearing what advice he has for our graduates: bit.ly/2PH4L25 #webstergrad","websteru","link","","PAGE","websteru","360","","Webster University","true","fb-websteru","32419581551","['n/a', 'n/a']","32419581551","2020-03-02T22:04:10.000Z","fb","fb-32419581551","true","200","24302","","Facebook link","false","https://www.facebook.com/websteru","","institute_facebook_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinaEmbHungary/","","","","https://www.facebook.com/ChinaEmbHungary","","ChinaSocialMedia20200928.xlsx","11183645","11183645|184383976334350","","135","Good news! The first makeshift hospital closed ! #coronavirus","true","true","fb","2020-03-02T14:24:50.000Z","100796554693093_184383976334350","Good news! The first makeshift hospital closed ! #coronavirus Good news! A makeshift hospital in Qiaokou district, Wuhan city, closed on March 1 after the last 34 patients were cured and discharged. It is the first makeshift hospital to close in the coronavirus-stricken city as the situation gradually improves. #coronavirus #COVID19","","Good news! The first makeshift hospital closed ! #coronavirus","ChinaEmbHungary","link","","PAGE","ChinaEmbHungary","134","","Chinese Embassy in Hungary","true","fb-ChinaEmbHungary","100796554693093","['english', 'n/a', 'n/a']","100796554693093","2020-03-02T14:24:50.000Z","fb","fb-100796554693093","true","200","24418","","Main Facebook Page Link","false","https://www.facebook.com/ChinaEmbHungary","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/chinaembd/?comment_id=Y29tbWVudDoxODE0ODcxMTk5ODgzOTNfMTgxNDg4MDA5OTg4MzA0","","","","https://www.facebook.com/chinaembd","","ChinaSocialMedia20200928.xlsx","9360194","9360194|148095936660845","","113","Daily Briefing In China, a total of 44,462 patients infected had been discharged from the hospital after recovery yesterday. On March 1, China’s mainland received 202 reports (out of which 196 in Hubei Province and outside of Hubei 6) of new confirmed cases with 141 new cases of suspected infections and 42 fatalities (out of which 42 in Hubei Province and outside of Hubei 0). 2,570 patients were released from the hospital after being cured.","true","true","fb","2020-03-02T03:40:09.000Z","106507707486335_148095936660845","Daily Briefing In China, a total of 44,462 patients infected had been discharged from the hospital after recovery yesterday. On March 1, China’s mainland received 202 reports (out of which 196 in Hubei Province and outside of Hubei 6) of new confirmed cases with 141 new cases of suspected infections and 42 fatalities (out of which 42 in Hubei Province and outside of Hubei 0). 2,570 patients were released from the hospital after being cured. Daily Briefing","","Daily Briefing In China, a total of 44,462 patients infected had been discharged from the hospital after recovery yesterday. On March 1, China’s mainland received 202 reports (out of which 196 in Hubei Province and outside of Hubei 6) of new confirmed cases with 141 new cases of suspected infections and 42 fatalities (out of which 42 in Hubei Province and outside of Hubei 0). 2,570 patients were released from the hospital after being cured.","chinaembd","link","","PAGE","chinaembd","112","","Embassy of the People's Republic of China in Bangladesh","true","fb-chinaembd","106507707486335","['bengali', 'n/a', 'n/a']","106507707486335","2020-03-02T03:40:09.000Z","fb","fb-106507707486335","true","200","24519","","Main Facebook Page Link","false","https://www.facebook.com/chinaembd","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChinainAus/","","","","https://www.facebook.com/ChinainAus","","ChinaSocialMedia20200928.xlsx","11183627","11183627|137074804469937","","112","The Lord Mayor of Brisbane Adrian Schrinner Lord Mayor Adrian Schrinner and the Mayor of the City of the Gold Coast Mayor Tom Tate were sending their support to the Chinese people. https://mp.weixin.qq.com/s/1UaCe9SGwZ2qT4ifPvmBAQ","true","true","fb","2020-03-01T22:57:10.000Z","100850931425658_137074804469937","The Lord Mayor of Brisbane Adrian Schrinner Lord Mayor Adrian Schrinner and the Mayor of the City of the Gold Coast Mayor Tom Tate were sending their support to the Chinese people. https://mp.weixin.qq.com/s/1UaCe9SGwZ2qT4ifPvmBAQ 近日，昆士兰州布里斯班市市长阿德里安·施林纳、黄金海岸市市长汤姆·泰特纷纷录制视频，向正在抗击疫情的中国人民表达同情和支持，并致以美好祝福。","","The Lord Mayor of Brisbane Adrian Schrinner Lord Mayor Adrian Schrinner and the Mayor of the City of the Gold Coast Mayor Tom Tate were sending their support to the Chinese people. https://mp.weixin.qq.com/s/1UaCe9SGwZ2qT4ifPvmBAQ","ChinainAus","link","","PAGE","ChinainAus","111","","Chinese Embassy in Australia","true","fb-ChinainAus","100850931425658","['english', 'n/a', 'n/a']","100850931425658","2020-03-01T22:57:10.000Z","fb","fb-100850931425658","true","200","24530","","Main Facebook Page Link","false","https://www.facebook.com/ChinainAus","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","ChinaConsulateCHGO","","","","https://www.facebook.com/ChinaConsulateCHGO","","ChinaSocialMedia20200928.xlsx","3701035","3701035|2594770280767357","","181","Thousands of workers like her are doing their part to help fighting the #COVID19 outbreak in Wuhan. Our sincere thanks and prayers to them. Together, we will triumph.","true","true","fb","2020-02-29T00:30:51.000Z","1885797828331276_2594770280767357","Thousands of workers like her are doing their part to help fighting the #COVID19 outbreak in Wuhan. Our sincere thanks and prayers to them. Together, we will triumph. A 60-year-old cleaning lady at a Wuhan hospital has kept working in ward since outbreak of #coronavirus epidemic. She also expresses her gratitude to medical team coming to aid virus fight #FightVirus","","Thousands of workers like her are doing their part to help fighting the #COVID19 outbreak in Wuhan. Our sincere thanks and prayers to them. Together, we will triumph.","ChinaConsulateCHGO","handle","","PAGE","ChinaConsulateCHGO","180","","Consulate General of the People's Republic of China in Chicago","true","fb-ChinaConsulateCHGO","1885797828331276","['english']","1885797828331276","2020-02-29T00:30:51.000Z","fb","fb-1885797828331276","true","200","24789","","Consulate General Facebook handle","false","https://www.facebook.com/ChinaConsulateCHGO","","consulate_general_facebook_handle"
"en","https://www.facebook.com/","https://www.facebook.com/bw.chineseembassy/","","","","https://www.facebook.com/bw.chineseembassy","","ChinaSocialMedia20200928.xlsx","11183644","11183644|2757013201013128","","117","Ambassador Dr. Zhao Yanbo is now on Twitter and looks forward to engaging with more Batswana. Feel free to follow @AmbZhaoYanbo and stay looped in!","true","true","fb","2020-02-28T13:51:11.000Z","838988326148968_2757013201013128","Ambassador Dr. Zhao Yanbo is now on Twitter and looks forward to engaging with more Batswana. Feel free to follow @AmbZhaoYanbo and stay looped in!","","Ambassador Dr. Zhao Yanbo is now on Twitter and looks forward to engaging with more Batswana. Feel free to follow @AmbZhaoYanbo and stay looped in!","bw.chineseembassy","link","","PAGE","bw.chineseembassy","116","","中国驻博茨瓦纳大使馆 Chinese Embassy in Botswana","true","fb-bw.chineseembassy","838988326148968","['english', 'n/a', 'n/a']","838988326148968","2020-02-28T13:51:11.000Z","fb","fb-838988326148968","true","200","24892","","Main Facebook Page Link","false","https://www.facebook.com/bw.chineseembassy","","chinese_embassy_facebook_page_link"
"en","https://www.facebook.com/","https://www.facebook.com/ChineseEmbassyinBB/","","","","https://www.facebook.com/ChineseEmbassyinBB","","ChinaSocialMedia20200928.xlsx","11183641","11183641|238321470898336","","114","False information about the origins of COVID-19 is spreading faster than the virus itself. Public health experts and organizations came out and decried false claims that the new coronavirus was lab manufactured. In this episode of Facts Tell, we debunk four rumors fueling online misinformation about how COVID-19 came about.","true","true","fb","2020-02-27T13:19:12.000Z","104495164280968_238321470898336","False information about the origins of COVID-19 is spreading faster than the virus itself. Public health experts and organizations came out and decried false claims that the new coronavirus was lab manufactured. In this episode of Facts Tell, we debunk four rumors fueling online misinformation about how COVID-19 came about. False information about the origins of COVID-19 is spreading faster than the virus itself. Public health experts and organizations came out and decried false claims that the new coronavirus was lab manufactured. In this episode of Facts Tell, we debunk four rumors fueling online misinformation about...","","False information about the origins of COVID-19 is spreading faster than the virus itself. Public health experts and organizations came out and decried false claims that the new coronavirus was lab manufactured. In this episode of Facts Tell, we debunk four rumors fueling online misinformation about how COVID-19 came about.","ChineseEmbassyinBB","link","","PAGE","ChineseEmbassyinBB","113","","Embassy of the People's Republic of China in Barbados","true","fb-ChineseEmbassyinBB","104495164280968","['english', 'n/a', 'n/a']","104495164280968","2020-02-27T13:19:12.000Z","fb","fb-104495164280968","true","200","25087","","Main Facebook Page Link","false","https://www.facebook.com/ChineseEmbassyinBB","","chinese_embassy_facebook_page_link"
